pc_time_s,idx,teensy_t_us,raw1,raw2,raw3,raw4,raw5,idx_jump,missing_frames,time_s,voltage1,voltage1_centered,voltage2,voltage2_centered,voltage3,voltage3_centered,voltage4,voltage4_centered,voltage5,voltage5_centered
0.036565,38,37999,3321,3524,3522,3527,3063,1,0,0.037999,2.6762637362637363,0.060244058608058815,2.83985347985348,-0.0001184615384612897,2.8382417582417583,0.0006405787545786801,2.8422710622710623,-0.0014629597069597544,2.4683516483516486,-0.02391375824175812
0.038167,39,38999,3182,3527,3526,3534,3194,1,0,0.038999,2.5642490842490844,-0.05177059340659307,2.8422710622710623,0.002299120879121208,2.8414652014652013,0.0038640219780217144,2.847912087912088,0.004178065934065778,2.573919413919414,0.08165400732600725
0.03874,40,39999,3061,3528,3527,3534,3262,1,0,0.039999,2.4667399267399266,-0.14927975091575085,2.8430769230769233,0.0031049816849821887,2.8422710622710623,0.004669882783882695,2.847912087912088,0.004178065934065778,2.6287179487179486,0.13645254212454194
0.039837,41,40999,2950,3530,3529,3537,3304,1,0,0.040999,2.3772893772893773,-0.23873030036630016,2.844688644688645,0.004716703296703706,2.843882783882784,0.006281604395604212,2.8503296703296703,0.0065956483516482756,2.6625641025641027,0.17029869597069602
0.041000999999999996,42,41999,3227,3525,3534,3530,3166,1,0,0.041999,2.6005128205128205,-0.015506857142856934,2.840659340659341,0.0006873992673996909,2.847912087912088,0.010310908424908227,2.844688644688645,0.0009546227106227434,2.5513553113553114,0.05908990476190468
0.041736,43,42999,3356,3523,3517,3526,3031,1,0,0.042999,2.7044688644688644,0.08844918681318692,2.8390476190476193,-0.0009243223443218263,2.8342124542124543,-0.003388725274725335,2.8414652014652013,-0.002268820512820735,2.4425641025641025,-0.04970130402930417
0.042656,44,43999,3418,3520,3515,3522,2914,1,0,0.043999,2.7544322344322345,0.13841255677655706,2.8366300366300368,-0.003341904761904324,2.8326007326007328,-0.005000446886446852,2.8382417582417583,-0.005492263736263769,2.348278388278388,-0.14398701831501848
0.043533999999999996,45,44999,3463,3518,3513,3522,2809,1,0,0.044999,2.7906959706959706,0.1746762930402932,2.835018315018315,-0.004953626373626285,2.830989010989011,-0.006612168498168813,2.8382417582417583,-0.005492263736263769,2.263663003663004,-0.2286024029304028
0.04494,46,45999,3321,3525,3523,3530,3062,1,0,0.045999,2.6762637362637363,0.060244058608058815,2.840659340659341,0.0006873992673996909,2.8390476190476193,0.0014464395604396607,2.844688644688645,0.0009546227106227434,2.4675457875457876,-0.0247196190476191
0.045557,47,46999,3182,3528,3526,3533,3195,1,0,0.046999,2.5642490842490844,-0.05177059340659307,2.8430769230769233,0.0031049816849821887,2.8414652014652013,0.0038640219780217144,2.8471062271062273,0.003372205128205241,2.574725274725275,0.08245986813186823
0.046561,48,47999,3061,3528,3527,3534,3262,1,0,0.047999,2.4667399267399266,-0.14927975091575085,2.8430769230769233,0.0031049816849821887,2.8422710622710623,0.004669882783882695,2.847912087912088,0.004178065934065778,2.6287179487179486,0.13645254212454194
0.047557999999999996,49,48999,2949,3530,3529,3536,3304,1,0,0.048999,2.3764835164835163,-0.23953616117216114,2.844688644688645,0.004716703296703706,2.843882783882784,0.006281604395604212,2.8495238095238093,0.005789787545787295,2.6625641025641027,0.17029869597069602
0.048527,50,49999,3228,3525,3522,3529,3165,1,0,0.049999,2.6013186813186815,-0.014700996336995953,2.840659340659341,0.0006873992673996909,2.8382417582417583,0.0006405787545786801,2.843882783882784,0.00014876190476176276,2.5505494505494504,0.058284043956043696
0.049529,51,50999,3355,3522,3517,3526,3030,1,0,0.050999,2.703663003663004,0.08764332600732638,2.8382417582417583,-0.0017301831501828069,2.8342124542124543,-0.003388725274725335,2.8414652014652013,-0.002268820512820735,2.441758241758242,-0.05050716483516471
0.050524,52,51999,3418,3520,3514,3524,2913,1,0,0.051999,2.7544322344322345,0.13841255677655706,2.8366300366300368,-0.003341904761904324,2.8317948717948718,-0.005806307692307833,2.83985347985348,-0.0038805421245422522,2.3474725274725277,-0.14479287912087901
0.051525,53,52999,3454,3518,3512,3521,2808,1,0,0.052999,2.7834432234432236,0.16742354578754615,2.835018315018315,-0.004953626373626285,2.8301831501831503,-0.00741802930402935,2.8374358974358973,-0.00629812454212475,2.262857142857143,-0.22940826373626377
0.052518999999999996,54,53999,3319,3524,3522,3528,3063,1,0,0.053999,2.6746520146520147,0.0586323369963373,2.83985347985348,-0.0001184615384612897,2.8382417582417583,0.0006405787545786801,2.8430769230769233,-0.0006570989010987738,2.4683516483516486,-0.02391375824175812
0.053547,55,54999,3181,3526,3526,3532,3193,1,0,0.054999,2.5634432234432234,-0.05257645421245405,2.8414652014652013,0.0014932600732602275,2.8414652014652013,0.0038640219780217144,2.8463003663003663,0.0025663443223442606,2.573113553113553,0.08084814652014627
0.054572999999999997,56,55999,3060,3527,3527,3534,3262,1,0,0.055999,2.465934065934066,-0.1500856117216114,2.8422710622710623,0.002299120879121208,2.8422710622710623,0.004669882783882695,2.847912087912088,0.004178065934065778,2.6287179487179486,0.13645254212454194
0.055554,57,56999,2949,3529,3529,3536,3304,1,0,0.056999,2.3764835164835163,-0.23953616117216114,2.843882783882784,0.003910842490842725,2.843882783882784,0.006281604395604212,2.8495238095238093,0.005789787545787295,2.6625641025641027,0.17029869597069602
0.056528,58,57999,3229,3526,3522,3530,3166,1,0,0.057999,2.602124542124542,-0.013895135531135416,2.8414652014652013,0.0014932600732602275,2.8382417582417583,0.0006405787545786801,2.844688644688645,0.0009546227106227434,2.5513553113553114,0.05908990476190468
0.057548,59,58999,3356,3523,3517,3525,3030,1,0,0.058999,2.7044688644688644,0.08844918681318692,2.8390476190476193,-0.0009243223443218263,2.8342124542124543,-0.003388725274725335,2.840659340659341,-0.0030746813186812716,2.441758241758242,-0.05050716483516471
0.058545,60,59999,3417,3520,3514,3522,2914,1,0,0.059999,2.7536263736263735,0.13760669597069608,2.8366300366300368,-0.003341904761904324,2.8317948717948718,-0.005806307692307833,2.8382417582417583,-0.005492263736263769,2.348278388278388,-0.14398701831501848
0.059517,61,60999,3453,3518,3512,3520,2808,1,0,0.060999,2.7826373626373626,0.16661768498168517,2.835018315018315,-0.004953626373626285,2.8301831501831503,-0.00741802930402935,2.8366300366300368,-0.007103985347985287,2.262857142857143,-0.22940826373626377
0.060518999999999996,62,61999,3320,3524,3522,3530,3063,1,0,0.061999,2.6754578754578753,0.059438197802197834,2.83985347985348,-0.0001184615384612897,2.8382417582417583,0.0006405787545786801,2.844688644688645,0.0009546227106227434,2.4683516483516486,-0.02391375824175812
0.061519,63,62999,3185,3528,3526,3532,3194,1,0,0.062999,2.566666666666667,-0.04935301098901057,2.8430769230769233,0.0031049816849821887,2.8414652014652013,0.0038640219780217144,2.8463003663003663,0.0025663443223442606,2.573919413919414,0.08165400732600725
0.06256,64,63999,3060,3528,3514,3536,3264,1,0,0.063999,2.465934065934066,-0.1500856117216114,2.8430769230769233,0.0031049816849821887,2.8317948717948718,-0.005806307692307833,2.8495238095238093,0.005789787545787295,2.63032967032967,0.13806426373626346
0.063523,65,64999,2951,3531,3528,3537,3305,1,0,0.064999,2.3780952380952383,-0.23792443956043918,2.8454945054945053,0.0055225641025642425,2.8430769230769233,0.005475743589743676,2.8503296703296703,0.0065956483516482756,2.6633699633699632,0.17110455677655656
0.06452,66,65999,3228,3526,3522,3530,3162,1,0,0.065999,2.6013186813186815,-0.014700996336995953,2.8414652014652013,0.0014932600732602275,2.8382417582417583,0.0006405787545786801,2.844688644688645,0.0009546227106227434,2.5481318681318683,0.05586646153846164
0.065554,67,66999,3357,3522,3517,3526,3030,1,0,0.066999,2.7052747252747253,0.0892550476190479,2.8382417582417583,-0.0017301831501828069,2.8342124542124543,-0.003388725274725335,2.8414652014652013,-0.002268820512820735,2.441758241758242,-0.05050716483516471
0.066541,68,67999,3417,3518,3514,3534,2914,1,0,0.067999,2.7536263736263735,0.13760669597069608,2.835018315018315,-0.004953626373626285,2.8317948717948718,-0.005806307692307833,2.847912087912088,0.004178065934065778,2.348278388278388,-0.14398701831501848
0.067522,69,68999,3454,3519,3513,3521,2808,1,0,0.068999,2.7834432234432236,0.16742354578754615,2.835824175824176,-0.004147765567765305,2.830989010989011,-0.006612168498168813,2.8374358974358973,-0.00629812454212475,2.262857142857143,-0.22940826373626377
0.068517,70,69999,3319,3524,3522,3529,3063,1,0,0.069999,2.6746520146520147,0.0586323369963373,2.83985347985348,-0.0001184615384612897,2.8382417582417583,0.0006405787545786801,2.843882783882784,0.00014876190476176276,2.4683516483516486,-0.02391375824175812
0.069519,71,70999,3182,3526,3525,3532,3194,1,0,0.070999,2.5642490842490844,-0.05177059340659307,2.8414652014652013,0.0014932600732602275,2.840659340659341,0.003058161172161178,2.8463003663003663,0.0025663443223442606,2.573919413919414,0.08165400732600725
0.071177,72,71999,3061,3529,3528,3534,3264,1,0,0.071999,2.4667399267399266,-0.14927975091575085,2.843882783882784,0.003910842490842725,2.8430769230769233,0.005475743589743676,2.847912087912088,0.004178065934065778,2.63032967032967,0.13806426373626346
0.071534,73,72999,2950,3529,3529,3537,3305,1,0,0.072999,2.3772893772893773,-0.23873030036630016,2.843882783882784,0.003910842490842725,2.843882783882784,0.006281604395604212,2.8503296703296703,0.0065956483516482756,2.6633699633699632,0.17110455677655656
0.072518,74,73999,3228,3526,3522,3530,3165,1,0,0.073999,2.6013186813186815,-0.014700996336995953,2.8414652014652013,0.0014932600732602275,2.8382417582417583,0.0006405787545786801,2.844688644688645,0.0009546227106227434,2.5505494505494504,0.058284043956043696
0.073517,75,74999,3356,3521,3517,3524,3030,1,0,0.074999,2.7044688644688644,0.08844918681318692,2.8374358974358973,-0.0025360439560437875,2.8342124542124543,-0.003388725274725335,2.83985347985348,-0.0038805421245422522,2.441758241758242,-0.05050716483516471
0.074521,76,75999,3418,3521,3514,3523,2913,1,0,0.075999,2.7544322344322345,0.13841255677655706,2.8374358974358973,-0.0025360439560437875,2.8317948717948718,-0.005806307692307833,2.8390476190476193,-0.004686402930402789,2.3474725274725277,-0.14479287912087901
0.07554999999999999,77,76999,3454,3516,3507,3521,2808,1,0,0.076999,2.7834432234432236,0.16742354578754615,2.8334065934065933,-0.0065653479853478025,2.8261538461538462,-0.011447333333333365,2.8374358974358973,-0.00629812454212475,2.262857142857143,-0.22940826373626377
0.07652,78,77999,3321,3524,3521,3528,3063,1,0,0.077999,2.6762637362637363,0.060244058608058815,2.83985347985348,-0.0001184615384612897,2.8374358974358973,-0.00016528205128230056,2.8430769230769233,-0.0006570989010987738,2.4683516483516486,-0.02391375824175812
0.077587,79,78999,3181,3527,3525,3533,3193,1,0,0.078999,2.5634432234432234,-0.05257645421245405,2.8422710622710623,0.002299120879121208,2.840659340659341,0.003058161172161178,2.8471062271062273,0.003372205128205241,2.573113553113553,0.08084814652014627
0.078538,80,79999,3061,3529,3528,3534,3262,1,0,0.079999,2.4667399267399266,-0.14927975091575085,2.843882783882784,0.003910842490842725,2.8430769230769233,0.005475743589743676,2.847912087912088,0.004178065934065778,2.6287179487179486,0.13645254212454194
0.07952,81,80999,2950,3529,3529,3537,3304,1,0,0.080999,2.3772893772893773,-0.23873030036630016,2.843882783882784,0.003910842490842725,2.843882783882784,0.006281604395604212,2.8503296703296703,0.0065956483516482756,2.6625641025641027,0.17029869597069602
0.080519,82,81999,3228,3525,3522,3529,3166,1,0,0.081999,2.6013186813186815,-0.014700996336995953,2.840659340659341,0.0006873992673996909,2.8382417582417583,0.0006405787545786801,2.843882783882784,0.00014876190476176276,2.5513553113553114,0.05908990476190468
0.08151699999999999,83,82999,3355,3523,3517,3526,3031,1,0,0.082999,2.703663003663004,0.08764332600732638,2.8390476190476193,-0.0009243223443218263,2.8342124542124543,-0.003388725274725335,2.8414652014652013,-0.002268820512820735,2.4425641025641025,-0.04970130402930417
0.082522,84,83999,3418,3518,3514,3522,2914,1,0,0.083999,2.7544322344322345,0.13841255677655706,2.835018315018315,-0.004953626373626285,2.8317948717948718,-0.005806307692307833,2.8382417582417583,-0.005492263736263769,2.348278388278388,-0.14398701831501848
0.083518,85,84999,3454,3518,3513,3521,2807,1,0,0.084999,2.7834432234432236,0.16742354578754615,2.835018315018315,-0.004953626373626285,2.830989010989011,-0.006612168498168813,2.8374358974358973,-0.00629812454212475,2.262051282051282,-0.23021412454212475
0.084551,86,85999,3320,3524,3522,3528,3064,1,0,0.085999,2.6754578754578753,0.059438197802197834,2.83985347985348,-0.0001184615384612897,2.8382417582417583,0.0006405787545786801,2.8430769230769233,-0.0006570989010987738,2.469157509157509,-0.023107897435897584
0.08555,87,86999,3182,3527,3525,3532,3194,1,0,0.086999,2.5642490842490844,-0.05177059340659307,2.8422710622710623,0.002299120879121208,2.840659340659341,0.003058161172161178,2.8463003663003663,0.0025663443223442606,2.573919413919414,0.08165400732600725
0.086521,88,87999,3061,3529,3527,3534,3262,1,0,0.087999,2.4667399267399266,-0.14927975091575085,2.843882783882784,0.003910842490842725,2.8422710622710623,0.004669882783882695,2.847912087912088,0.004178065934065778,2.6287179487179486,0.13645254212454194
0.087547,89,88999,2952,3529,3529,3537,3305,1,0,0.088999,2.378901098901099,-0.23711857875457865,2.843882783882784,0.003910842490842725,2.843882783882784,0.006281604395604212,2.8503296703296703,0.0065956483516482756,2.6633699633699632,0.17110455677655656
0.08853,90,89999,3228,3526,3523,3530,3166,1,0,0.089999,2.6013186813186815,-0.014700996336995953,2.8414652014652013,0.0014932600732602275,2.8390476190476193,0.0014464395604396607,2.844688644688645,0.0009546227106227434,2.5513553113553114,0.05908990476190468
0.08952,91,90999,3355,3522,3517,3525,3031,1,0,0.090999,2.703663003663004,0.08764332600732638,2.8382417582417583,-0.0017301831501828069,2.8342124542124543,-0.003388725274725335,2.840659340659341,-0.0030746813186812716,2.4425641025641025,-0.04970130402930417
0.09052299999999999,92,91999,3417,3520,3514,3522,2913,1,0,0.091999,2.7536263736263735,0.13760669597069608,2.8366300366300368,-0.003341904761904324,2.8317948717948718,-0.005806307692307833,2.8382417582417583,-0.005492263736263769,2.3474725274725277,-0.14479287912087901
0.091526,93,92999,3456,3516,3512,3522,2809,1,0,0.092999,2.785054945054945,0.16903526739926766,2.8334065934065933,-0.0065653479853478025,2.8301831501831503,-0.00741802930402935,2.8382417582417583,-0.005492263736263769,2.263663003663004,-0.2286024029304028
0.09252099999999999,94,93999,3319,3524,3521,3529,3062,1,0,0.093999,2.6746520146520147,0.0586323369963373,2.83985347985348,-0.0001184615384612897,2.8374358974358973,-0.00016528205128230056,2.843882783882784,0.00014876190476176276,2.4675457875457876,-0.0247196190476191
0.093571,95,94999,3182,3527,3525,3531,3193,1,0,0.094999,2.5642490842490844,-0.05177059340659307,2.8422710622710623,0.002299120879121208,2.840659340659341,0.003058161172161178,2.8454945054945053,0.00176048351648328,2.573113553113553,0.08084814652014627
0.094551,96,95999,3062,3529,3527,3534,3264,1,0,0.095999,2.4675457875457876,-0.14847389010988987,2.843882783882784,0.003910842490842725,2.8422710622710623,0.004669882783882695,2.847912087912088,0.004178065934065778,2.63032967032967,0.13806426373626346
0.09555,97,96999,2950,3530,3529,3536,3304,1,0,0.096999,2.3772893772893773,-0.23873030036630016,2.844688644688645,0.004716703296703706,2.843882783882784,0.006281604395604212,2.8495238095238093,0.005789787545787295,2.6625641025641027,0.17029869597069602
0.09651799999999999,98,97999,3229,3525,3522,3531,3166,1,0,0.097999,2.602124542124542,-0.013895135531135416,2.840659340659341,0.0006873992673996909,2.8382417582417583,0.0006405787545786801,2.8454945054945053,0.00176048351648328,2.5513553113553114,0.05908990476190468
0.09752,99,98999,3356,3522,3517,3525,3030,1,0,0.098999,2.7044688644688644,0.08844918681318692,2.8382417582417583,-0.0017301831501828069,2.8342124542124543,-0.003388725274725335,2.840659340659341,-0.0030746813186812716,2.441758241758242,-0.05050716483516471
0.098523,100,99999,3418,3520,3514,3522,2914,1,0,0.099999,2.7544322344322345,0.13841255677655706,2.8366300366300368,-0.003341904761904324,2.8317948717948718,-0.005806307692307833,2.8382417582417583,-0.005492263736263769,2.348278388278388,-0.14398701831501848
0.099532,101,100999,3453,3520,3513,3521,2808,1,0,0.100999,2.7826373626373626,0.16661768498168517,2.8366300366300368,-0.003341904761904324,2.830989010989011,-0.006612168498168813,2.8374358974358973,-0.00629812454212475,2.262857142857143,-0.22940826373626377
0.100531,102,101999,3320,3526,3522,3529,3064,1,0,0.101999,2.6754578754578753,0.059438197802197834,2.8414652014652013,0.0014932600732602275,2.8382417582417583,0.0006405787545786801,2.843882783882784,0.00014876190476176276,2.469157509157509,-0.023107897435897584
0.101534,103,102999,3182,3511,3525,3533,3195,1,0,0.102999,2.5642490842490844,-0.05177059340659307,2.8293772893772893,-0.010594652014651817,2.840659340659341,0.003058161172161178,2.8471062271062273,0.003372205128205241,2.574725274725275,0.08245986813186823
0.102531,104,103999,3061,3529,3528,3534,3262,1,0,0.103999,2.4667399267399266,-0.14927975091575085,2.843882783882784,0.003910842490842725,2.8430769230769233,0.005475743589743676,2.847912087912088,0.004178065934065778,2.6287179487179486,0.13645254212454194
0.103532,105,104999,2950,3530,3528,3537,3304,1,0,0.104999,2.3772893772893773,-0.23873030036630016,2.844688644688645,0.004716703296703706,2.8430769230769233,0.005475743589743676,2.8503296703296703,0.0065956483516482756,2.6625641025641027,0.17029869597069602
0.10453799999999999,106,105999,3228,3525,3521,3530,3166,1,0,0.105999,2.6013186813186815,-0.014700996336995953,2.840659340659341,0.0006873992673996909,2.8374358974358973,-0.00016528205128230056,2.844688644688645,0.0009546227106227434,2.5513553113553114,0.05908990476190468
0.105567,107,106999,3354,3522,3517,3525,3029,1,0,0.106999,2.702857142857143,0.0868374652014654,2.8382417582417583,-0.0017301831501828069,2.8342124542124543,-0.003388725274725335,2.840659340659341,-0.0030746813186812716,2.440952380952381,-0.05131302564102569
