x-axis,1,2
second,Volt,Volt
-238.7500E-03,-780.1383E-03,-684.2839E-03
-238.5000E-03,-679.6358E-03,-734.5351E-03
-238.2500E-03,-669.5855E-03,-724.4849E-03
-238.0000E-03,-639.4348E-03,-694.3341E-03
-237.7500E-03,-579.1333E-03,-794.8367E-03
-237.5000E-03,-619.3343E-03,-774.7362E-03
-237.2500E-03,-508.7815E-03,-814.9372E-03
-237.0000E-03,-478.6307E-03,-774.7362E-03
-236.7500E-03,-468.5805E-03,-855.1382E-03
-236.5000E-03,-498.7312E-03,-895.3392E-03
-236.2500E-03,-498.7312E-03,-895.3392E-03
-236.0000E-03,-518.8317E-03,-895.3392E-03
-235.7500E-03,-438.4297E-03,-865.1884E-03
-235.5000E-03,-418.3292E-03,-935.5402E-03
-235.2500E-03,-458.5302E-03,-975.7412E-03
-235.0000E-03,-358.0277E-03,-895.3392E-03
-234.7500E-03,-358.0277E-03,-995.8417E-03
-234.5000E-03,-418.3292E-03,-995.8417E-03
-234.2500E-03,-378.1282E-03,-1.0561432E+00
-234.0000E-03,-358.0277E-03,-1.0561432E+00
-233.7500E-03,-388.1785E-03,-1.0561432E+00
-233.5000E-03,-337.9272E-03,-1.0561432E+00
-233.2500E-03,-408.2790E-03,-1.1063944E+00
-233.0000E-03,-317.8267E-03,-1.1767462E+00
-232.7500E-03,-327.8770E-03,-1.1063944E+00
-232.5000E-03,-317.8267E-03,-1.1767462E+00
-232.2500E-03,-337.9272E-03,-1.1164447E+00
-232.0000E-03,-277.6257E-03,-1.1767462E+00
-231.7500E-03,-337.9272E-03,-1.2169472E+00
-231.5000E-03,-297.7262E-03,-1.2571482E+00
-231.2500E-03,-358.0277E-03,-1.1767462E+00
-231.0000E-03,-317.8267E-03,-1.2571482E+00
-230.7500E-03,-358.0277E-03,-1.1968467E+00
-230.5000E-03,-277.6257E-03,-1.2571482E+00
-230.2500E-03,-388.1785E-03,-1.2671985E+00
-230.0000E-03,-237.4247E-03,-1.2973492E+00
-229.7500E-03,-337.9272E-03,-1.3174497E+00
-229.5000E-03,-378.1282E-03,-1.3375502E+00
-229.2500E-03,-317.8267E-03,-1.3978517E+00
-229.0000E-03,-277.6257E-03,-1.3777512E+00
-228.7500E-03,-347.9775E-03,-1.4179522E+00
-228.5000E-03,-337.9272E-03,-1.4179522E+00
-228.2500E-03,-267.5755E-03,-1.4280025E+00
-228.0000E-03,-317.8267E-03,-1.4179522E+00
-227.7500E-03,-267.5755E-03,-1.4179522E+00
-227.5000E-03,-297.7262E-03,-1.4380527E+00
-227.2500E-03,-347.9775E-03,-1.4883040E+00
-227.0000E-03,-358.0277E-03,-1.5385552E+00
-226.7500E-03,-267.5755E-03,-1.5385552E+00
-226.5000E-03,-337.9272E-03,-1.4782537E+00
-226.2500E-03,-267.5755E-03,-1.4782537E+00
-226.0000E-03,-277.6257E-03,-1.4983542E+00
-225.7500E-03,-297.7262E-03,-1.5486055E+00
-225.5000E-03,-297.7262E-03,-1.4782537E+00
-225.2500E-03,-347.9775E-03,-1.5385552E+00
-225.0000E-03,-277.6257E-03,-1.5385552E+00
-224.7500E-03,-317.8267E-03,-1.6089070E+00
-224.5000E-03,-358.0277E-03,-1.5586557E+00
-224.2500E-03,-247.4750E-03,-1.5586557E+00
-224.0000E-03,-277.6257E-03,-1.5385552E+00
-223.7500E-03,-247.4750E-03,-1.6290075E+00
-223.5000E-03,-317.8267E-03,-1.6189572E+00
-223.2500E-03,-307.7765E-03,-1.5687060E+00
-223.0000E-03,-358.0277E-03,-1.6591583E+00
-222.7500E-03,-337.9272E-03,-1.6792588E+00
-222.5000E-03,-378.1282E-03,-1.6792588E+00
-222.2500E-03,-347.9775E-03,-1.7194598E+00
-222.0000E-03,-317.8267E-03,-1.6993593E+00
-221.7500E-03,-287.6760E-03,-1.6491080E+00
-221.5000E-03,-337.9272E-03,-1.6993593E+00
-221.2500E-03,-337.9272E-03,-1.7094095E+00
-221.0000E-03,-277.6257E-03,-1.6993593E+00
-220.7500E-03,-317.8267E-03,-1.7697110E+00
-220.5000E-03,-297.7262E-03,-1.7797613E+00
-220.2500E-03,-317.8267E-03,-1.7194598E+00
-220.0000E-03,-317.8267E-03,-1.7797613E+00
-219.7500E-03,-317.8267E-03,-1.7998618E+00
